Time [s], RESP, PLETH, V, AVR, II
254.52,0.25024,0.62366,0.61569,0.58431,0.27843
254.53,0.25122,0.62463,0.61961,0.4451,0.52549
254.54,0.2522,0.62366,0.18824,0.039216,1.2922
254.54,0.2522,0.62366,-0.50196,-0.41765,1.5039
254.55,0.2522,0.62268,-0.50196,-0.11765,1.5039
254.56,0.2522,0.61877,-0.0019608,0.4098,0.72549
254.57,0.2522,0.6129,0.33922,0.53529,0.41961
254.58,0.25122,0.60411,0.42941,0.51961,0.4098
254.58,0.25024,0.59629,0.47451,0.51961,0.4
254.59,0.24829,0.58651,0.5098,0.52549,0.37451
254.6,0.24731,0.57674,0.52549,0.53922,0.3549
254.61,0.24536,0.56696,0.52941,0.5451,0.33529
254.62,0.24242,0.55621,0.53922,0.53922,0.3451
254.62,0.23949,0.54643,0.52549,0.53529,0.35882
254.63,0.23558,0.53666,0.51961,0.52549,0.37059
254.64,0.23265,0.52688,0.51569,0.51569,0.38039
254.65,0.22972,0.51711,0.51961,0.50588,0.4
254.66,0.22678,0.50831,0.51569,0.50588,0.40392
254.66,0.22385,0.50147,0.52941,0.5098,0.39412
254.67,0.2219,0.4956,0.52549,0.5,0.4098
254.68,0.21896,0.49169,0.51961,0.4902,0.42941
254.69,0.21701,0.48974,0.51569,0.48039,0.4451
254.7,0.21505,0.48876,0.51961,0.47059,0.46078
254.7,0.2131,0.48876,0.51569,0.4549,0.48039
254.71,0.21114,0.48778,0.51569,0.43529,0.51569
254.72,0.21017,0.48583,0.5098,0.4098,0.5549
254.73,0.20919,0.48387,0.5098,0.38431,0.59608
254.74,0.20821,0.48192,0.5098,0.3549,0.63529
254.74,0.20821,0.47898,0.51961,0.32941,0.68039
254.75,0.20821,0.47703,0.51569,0.3098,0.71569
254.76,0.20821,0.47507,0.51961,0.2902,0.73137
254.77,0.20821,0.47312,0.52549,0.28431,0.7451
254.78,0.20919,0.47019,0.51961,0.28431,0.7451
254.78,0.21017,0.46725,0.52549,0.2902,0.73137
254.79,0.21114,0.46334,0.51569,0.3098,0.71569
254.8,0.21212,0.45943,0.50588,0.33922,0.67059
254.81,0.21408,0.45455,0.5,0.37451,0.6098
254.82,0.21505,0.44966,0.5,0.41569,0.5549
254.82,0.21701,0.44477,0.49412,0.44902,0.50588
254.83,0.21896,0.44086,0.49412,0.48431,0.4549
254.84,0.21994,0.43695,0.49412,0.5098,0.41961
254.85,0.22092,0.43304,0.50588,0.52549,0.38431
254.86,0.2219,0.43011,0.5,0.53922,0.35882
254.86,0.22287,0.4262,0.5098,0.5549,0.3451
254.87,0.22287,0.42326,0.5098,0.56078,0.33922
254.88,0.22287,0.42033,0.51961,0.5549,0.33529
254.89,0.22287,0.41642,0.51569,0.5549,0.34902
254.9,0.22092,0.41447,0.51961,0.5451,0.3549
254.9,0.21994,0.41349,0.51569,0.5451,0.36471
254.91,0.21701,0.41251,0.51961,0.5451,0.36471
254.92,0.21408,0.41251,0.50588,0.53922,0.37451
254.93,0.21017,0.41251,0.5098,0.53529,0.37059
254.94,0.20626,0.41349,0.5098,0.53922,0.36471
254.94,0.20039,0.41349,0.51961,0.53922,0.36471
254.95,0.1955,0.41251,0.51569,0.53922,0.37059
254.96,0.19062,0.41251,0.51961,0.5451,0.35882
254.97,0.18573,0.41251,0.5098,0.5451,0.35882
254.98,0.17986,0.41349,0.5098,0.5451,0.36471
254.98,0.174,0.41251,0.50588,0.5451,0.3549
254.99,0.16813,0.41056,0.5,0.5451,0.3549
255,0.16129,0.40958,0.5098,0.55098,0.3549
255.01,0.15445,0.4086,0.5098,0.55098,0.34902
255.02,0.14761,0.40762,0.5098,0.5549,0.3549
255.02,0.14076,0.40665,0.5098,0.55098,0.33922
255.03,0.13392,0.40762,0.51569,0.5549,0.34902
255.04,0.12805,0.40762,0.53529,0.5451,0.36471
255.05,0.12121,0.4086,0.5549,0.52549,0.38431
255.06,0.11535,0.41056,0.56471,0.51961,0.3902
255.06,0.11046,0.41349,0.57059,0.52549,0.38039
255.07,0.10459,0.41935,0.55098,0.53529,0.35882
255.08,0.099707,0.42815,0.53922,0.55098,0.32941
255.09,0.096774,0.44184,0.50588,0.56078,0.32353
255.1,0.092864,0.45943,0.48431,0.5549,0.33529
255.1,0.090909,0.47996,0.4549,0.5549,0.34902
255.11,0.088954,0.50244,0.46078,0.55098,0.3549
255.12,0.088954,0.52297,0.4549,0.55098,0.3549
255.13,0.088954,0.54154,0.48039,0.55098,0.3549
255.14,0.089932,0.55718,0.4902,0.56471,0.33529
255.14,0.090909,0.5738,0.5,0.57059,0.32353
255.15,0.091887,0.58749,0.5,0.57059,0.33529
255.16,0.093842,0.59824,0.5,0.56471,0.33529
255.17,0.095797,0.60606,0.5,0.5549,0.3451
255.18,0.098729,0.61095,0.60588,0.58039,0.2902
255.18,0.10068,0.6129,0.61961,0.47451,0.48039
255.19,0.10362,0.6129,0.26471,0.084314,1.1922
255.2,0.10557,0.61095,-0.43725,-0.38824,1.5039
255.21,0.1085,0.60704,-0.50196,-0.18235,1.5039
255.22,0.10948,0.60215,-0.047059,0.39412,0.77059
255.22,0.11144,0.59824,0.32941,0.55098,0.4098
255.23,0.11241,0.59335,0.42549,0.52549,0.4
255.24,0.11437,0.58749,0.46471,0.51569,0.4098
255.25,0.11437,0.58065,0.5,0.51961,0.3902
255.26,0.11535,0.57087,0.5,0.51961,0.38039
255.26,0.11632,0.55914,0.51569,0.52941,0.37059
255.27,0.1173,0.54545,0.51569,0.53529,0.36471
255.28,0.1173,0.53177,0.50588,0.51569,0.38431
255.29,0.1173,0.51906,0.5,0.5098,0.40392
255.3,0.11828,0.50929,0.49412,0.5,0.40392
255.3,0.11828,0.50147,0.4902,0.5,0.41961
255.31,0.11926,0.49658,0.5,0.5,0.42941
255.32,0.11926,0.49365,0.5098,0.5,0.43922
255.33,0.12023,0.49267,0.5098,0.4902,0.43922
255.34,0.12121,0.49169,0.5,0.48039,0.44902
255.34,0.12317,0.49169,0.50588,0.47059,0.47451
255.35,0.12414,0.49169,0.5,0.44902,0.49412
255.36,0.12512,0.48974,0.5098,0.43922,0.51569
255.37,0.12708,0.48778,0.5,0.42549,0.53529
255.38,0.12903,0.48485,0.50588,0.40392,0.56471
255.38,0.13196,0.48192,0.50588,0.38431,0.60588
255.39,0.1349,0.47996,0.50588,0.3549,0.6451
255.4,0.13881,0.47605,0.50588,0.33529,0.68039
255.41,0.14174,0.47312,0.5098,0.3098,0.71569
255.42,0.14565,0.46921,0.51569,0.29412,0.73529
255.42,0.14858,0.4653,0.51961,0.2902,0.7451
255.43,0.15249,0.46139,0.52549,0.2902,0.75098
255.44,0.15543,0.45846,0.51961,0.29412,0.73529
255.45,0.15836,0.45455,0.51961,0.31373,0.7098
255.46,0.16129,0.45064,0.5098,0.33922,0.67059
255.46,0.16422,0.44673,0.5,0.37451,0.61961
255.47,0.16716,0.44184,0.5,0.41961,0.56471
255.48,0.16911,0.43597,0.50588,0.46078,0.5098
255.49,0.17204,0.43011,0.50588,0.49412,0.4549
255.5,0.17498,0.4262,0.5098,0.51961,0.4098
255.5,0.17693,0.42229,0.51961,0.53922,0.37451
255.51,0.17889,0.41935,0.53529,0.5549,0.34902
255.52,0.17986,0.4174,0.53922,0.56471,0.33529
255.53,0.18084,0.41544,0.5451,0.56078,0.32941
255.54,0.18182,0.41349,0.5451,0.57059,0.32353
255.54,0.1828,0.41251,0.55098,0.56471,0.33529
255.55,0.18377,0.41153,0.5451,0.56078,0.33922
255.56,0.18475,0.41056,0.53922,0.56471,0.3451
255.57,0.18573,0.40958,0.5451,0.55098,0.34902
255.58,0.18671,0.40958,0.53529,0.5549,0.3549
255.58,0.18671,0.40958,0.52941,0.5451,0.35882
255.59,0.18671,0.41056,0.52941,0.55098,0.3549
255.6,0.18671,0.41251,0.53529,0.5451,0.35882
255.61,0.18671,0.41251,0.52549,0.5451,0.35882
255.62,0.18768,0.41349,0.52941,0.5549,0.3549
255.62,0.18768,0.41349,0.51961,0.56078,0.34902
255.63,0.18866,0.41349,0.51569,0.56078,0.3549
255.64,0.18964,0.41349,0.51961,0.56078,0.3451
255.65,0.19159,0.41349,0.51569,0.56471,0.33922
255.66,0.19355,0.41251,0.5098,0.57059,0.33529
255.66,0.1955,0.41153,0.51569,0.57451,0.32353
255.67,0.19746,0.41056,0.5098,0.57059,0.32353
255.68,0.19941,0.4086,0.51569,0.57059,0.32353
255.69,0.20235,0.40567,0.52549,0.57059,0.33529
255.7,0.20626,0.40371,0.55098,0.56078,0.3451
255.7,0.21017,0.40371,0.56471,0.55098,0.35882
255.71,0.21505,0.40469,0.57451,0.5451,0.36471
255.72,0.22092,0.40762,0.56078,0.53529,0.35882
255.73,0.22776,0.40958,0.5451,0.55098,0.33922
255.74,0.2346,0.41349,0.5098,0.57059,0.3098
255.74,0.24242,0.42131,0.4902,0.57059,0.3098
255.75,0.25122,0.43402,0.47059,0.57059,0.32353
255.76,0.25904,0.45064,0.46078,0.57059,0.33529
255.77,0.26686,0.47116,0.44902,0.57059,0.32941
255.78,0.27468,0.49169,0.46471,0.57059,0.33529
255.78,0.2825,0.51222,0.47451,0.57451,0.31961
255.79,0.2913,0.53177,0.48039,0.5902,0.3098
255.8,0.3001,0.54936,0.48039,0.5902,0.3098
255.81,0.30987,0.565,0.47451,0.58431,0.31373
255.82,0.31965,0.57674,0.47451,0.57451,0.32353
255.82,0.32747,0.58553,0.5098,0.57451,0.29412
255.83,0.33627,0.58944,0.57451,0.58039,0.35882
255.84,0.34409,0.59042,0.43922,0.31961,0.76667
255.85,0.35191,0.5914,-0.082353,-0.22157,1.5039
255.86,0.35973,0.59042,-0.50196,-0.40196,1.5039
255.86,0.36755,0.58944,-0.27647,0.12941,1.3078
255.87,0.37634,0.58749,0.23922,0.5549,0.4549
255.88,0.38416,0.58456,0.42549,0.59608,0.32353
255.89,0.39296,0.58065,0.44902,0.56471,0.34902
255.9,0.40176,0.57576,0.48039,0.57059,0.33529
255.9,0.41056,0.56794,0.4902,0.56471,0.32941
255.91,0.41935,0.55718,0.5,0.56078,0.32941
255.92,0.42717,0.54545,0.5,0.56471,0.31961
255.93,0.435,0.53275,0.50588,0.57059,0.31373
255.94,0.44184,0.52102,0.49412,0.56078,0.32941
255.94,0.44966,0.50929,0.48431,0.5549,0.33922
255.95,0.45748,0.49853,0.48039,0.5451,0.35882
255.96,0.4653,0.49071,0.48431,0.52941,0.37451
255.97,0.4741,0.48387,0.4902,0.53529,0.37451
255.98,0.48289,0.47801,0.48431,0.52549,0.38431
255.98,0.49169,0.4741,0.48039,0.51961,0.3902
255.99,0.49951,0.47312,0.47451,0.50588,0.4098
256,0.50831,0.47214,0.47451,0.4902,0.43529
256.01,0.51711,0.47019,0.47451,0.48039,0.46078
256.02,0.5259,0.46725,0.47451,0.46078,0.48431
256.02,0.53568,0.46334,0.47059,0.43922,0.51961
256.03,0.54643,0.45943,0.4549,0.41569,0.56471
256.04,0.55718,0.45455,0.44902,0.38039,0.61569
256.05,0.56794,0.44966,0.44902,0.34902,0.66471
256.06,0.57967,0.44575,0.43922,0.31961,0.7098
256.06,0.5914,0.44184,0.43529,0.29412,0.75098
256.07,0.60313,0.43793,0.43529,0.28431,0.7549
256.08,0.61388,0.435,0.4451,0.26863,0.77647
256.09,0.62463,0.43109,0.43529,0.26471,0.78039
256.1,0.63539,0.42717,0.43529,0.27843,0.76667
256.1,0.64516,0.42131,0.43922,0.31961,0.70588
256.11,0.65689,0.41642,0.4451,0.3549,0.6549
256.12,0.66764,0.41349,0.4549,0.4,0.5902
256.13,0.68035,0.41056,0.46471,0.43529,0.52941
256.14,0.69208,0.4086,0.47059,0.48039,0.46078
256.14,0.70381,0.40665,0.4902,0.51569,0.41961
256.15,0.71554,0.40665,0.5,0.53529,0.37451
256.16,0.72727,0.40762,0.50588,0.55098,0.34902
256.17,0.73803,0.4086,0.50588,0.56471,0.32353
256.18,0.75073,0.4086,0.51569,0.57059,0.31961
256.18,0.76246,0.40958,0.51569,0.57059,0.31373
256.19,0.77615,0.4086,0.51961,0.57059,0.31373
256.2,0.78886,0.40762,0.51961,0.57451,0.31961
256.21,0.80254,0.40665,0.51961,0.57059,0.32353
256.22,0.81525,0.40469,0.51961,0.57059,0.32941
256.22,0.82796,0.40371,0.5,0.56078,0.3451
256.23,0.84164,0.40567,0.48039,0.5451,0.3549
256.24,0.85239,0.40567,0.5,0.55098,0.36471
256.25,0.86315,0.40567,0.51569,0.52941,0.37451
256.26,0.87292,0.40665,0.51961,0.53922,0.37059
256.26,0.88172,0.40762,0.52941,0.5451,0.38039
256.27,0.88954,0.4086,0.51961,0.53922,0.37059
256.28,0.89638,0.40958,0.51961,0.53922,0.38039
256.29,0.90225,0.41056,0.51961,0.5451,0.37059
256.3,0.90811,0.41056,0.52549,0.5549,0.3549
256.3,0.91202,0.40958,0.5098,0.5451,0.3451
256.31,0.91691,0.4086,0.5,0.5549,0.3451
256.32,0.91984,0.40567,0.49412,0.55098,0.33922
256.33,0.92278,0.40371,0.5,0.56078,0.33922
256.34,0.92473,0.40274,0.50588,0.56471,0.33529
256.34,0.92766,0.40274,0.52941,0.55098,0.35882
256.35,0.92962,0.40176,0.5451,0.53922,0.37451
256.36,0.93255,0.40176,0.57059,0.53922,0.37451
256.37,0.93548,0.40274,0.58039,0.53529,0.37059
256.38,0.93842,0.40469,0.57059,0.52549,0.38039
256.38,0.94135,0.40665,0.5451,0.53922,0.34902
256.39,0.94526,0.41056,0.5098,0.5451,0.33922
256.4,0.95015,0.41642,0.4902,0.5451,0.3451
256.41,0.95406,0.4262,0.47451,0.5451,0.3549
256.42,0.95894,0.43988,0.46078,0.5451,0.3549
256.42,0.96383,0.45357,0.47059,0.5549,0.34902
256.43,0.96872,0.46921,0.48039,0.55098,0.3549
256.44,0.97458,0.48778,0.5,0.56078,0.33922
256.45,0.98045,0.50342,0.5,0.57059,0.33529
256.46,0.98631,0.51808,0.5,0.57059,0.33529
256.46,0.9912,0.53275,0.5,0.56471,0.33922
256.47,0.99609,0.54741,0.5,0.56078,0.3549
256.48,0.99804,0.55914,0.57451,0.57059,0.31961
256.49,1,0.56696,0.60588,0.49412,0.44902
256.5,1,0.57185,0.3549,0.14314,1.0863
256.5,1,0.5738,-0.27647,-0.41765,1.5039
256.51,1,0.57283,-0.50196,-0.48235,1.5039
256.52,1,0.57185,-0.060784,0.27451,1.0275
256.53,1,0.56989,0.3902,0.58431,0.38039
256.54,1,0.56696,0.5098,0.59608,0.32941
256.54,1,0.56207,0.53529,0.5549,0.35882
256.55,1,0.55523,0.5549,0.5549,0.33922
256.56,1,0.54643,0.58039,0.56078,0.33529
256.57,1,0.5347,0.58431,0.56471,0.32353
256.58,1,0.52199,0.60588,0.57059,0.3098
256.58,1,0.50831,0.59608,0.57451,0.3098
256.59,1,0.49658,0.5902,0.57059,0.30392
256.6,1,0.4868,0.58039,0.56078,0.32941
256.61,1,0.47898,0.58039,0.55098,0.34902
256.62,1,0.47214,0.58431,0.5451,0.35882
256.62,1,0.46725,0.58039,0.52941,0.38039
256.63,1,0.46334,0.57451,0.51961,0.4
256.64,1,0.45943,0.56471,0.50588,0.41961
256.65,1,0.45748,0.5549,0.49412,0.43922
256.66,1,0.45552,0.5451,0.48039,0.47059
256.66,1,0.45259,0.5549,0.46471,0.49412
256.67,1,0.45064,0.5451,0.43922,0.52549
256.68,1,0.44966,0.53922,0.4098,0.57451
256.69,1,0.4477,0.51961,0.38039,0.61961
256.7,1,0.44575,0.51961,0.34902,0.67059
256.7,1,0.44477,0.5,0.31373,0.72549
256.71,1,0.44379,0.5,0.27843,0.77647
256.72,1,0.44086,0.4902,0.25882,0.81176
256.73,1,0.43988,0.49412,0.24902,0.82549
256.74,1,0.43793,0.48431,0.2451,0.83529
256.74,1,0.435,0.4902,0.2451,0.82549
256.75,1,0.43109,0.48039,0.26471,0.8
256.76,1,0.4262,0.4902,0.3,0.7549
256.77,1,0.42033,0.49412,0.33922,0.6902
256.78,1,0.41544,0.5,0.38431,0.61961
256.78,1,0.41153,0.50588,0.42941,0.55098
256.79,1,0.40665,0.51569,0.47451,0.48039
256.8,1,0.40469,0.51961,0.5098,0.42941
256.81,1,0.40176,0.53529,0.52941,0.3902
256.82,1,0.40078,0.5451,0.55098,0.3549
256.82,1,0.3998,0.5549,0.56078,0.33922
256.83,1,0.3998,0.56078,0.56471,0.33529
256.84,1,0.3998,0.55098,0.56078,0.33529
256.85,1,0.3998,0.5451,0.5549,0.33922
256.86,1,0.39883,0.53922,0.56078,0.33529
256.86,1,0.39785,0.5451,0.5549,0.3451
256.87,1,0.39785,0.53922,0.5549,0.34902
256.88,1,0.39785,0.53529,0.55098,0.3549
256.89,1,0.39785,0.52941,0.5451,0.3549
256.9,1,0.39883,0.52941,0.53922,0.37451
256.9,1,0.3998,0.52549,0.53922,0.38039
256.91,1,0.40078,0.52549,0.53529,0.38039
256.92,1,0.40078,0.51961,0.53529,0.38039
256.93,0.99316,0.40176,0.52549,0.53529,0.38039
256.94,0.98631,0.40176,0.51961,0.5451,0.37451
256.94,0.95992,0.40078,0.51569,0.5451,0.37059
256.95,0.93451,0.40078,0.5098,0.5451,0.37059
256.96,0.90714,0.3998,0.51569,0.5451,0.36471
256.97,0.88074,0.39883,0.51569,0.5549,0.3549
256.98,0.85044,0.39687,0.51569,0.55098,0.3549
256.98,0.81916,0.39394,0.51569,0.5549,0.34902
256.99,0.78592,0.39198,0.51961,0.56078,0.33922
257,0.75269,0.38807,0.51961,0.5549,0.3451
257.01,0.71848,0.38416,0.53922,0.53922,0.37059
257.02,0.68426,0.38123,0.56078,0.53529,0.38039
257.02,0.652,0.37928,0.57451,0.52941,0.38431
257.03,0.61877,0.38025,0.58431,0.52549,0.38039
257.04,0.5914,0.38221,0.56078,0.52549,0.37059
257.05,0.56403,0.38807,0.53529,0.53922,0.3451
257.06,0.54057,0.39589,0.50588,0.5451,0.33529
257.06,0.51711,0.40665,0.4902,0.5451,0.3451
257.07,0.4956,0.42033,0.46078,0.53922,0.35882
257.08,0.47507,0.43891,0.46078,0.52941,0.37451
257.09,0.45552,0.45846,0.46078,0.53529,0.37059
257.1,0.43597,0.47898,0.47451,0.5451,0.36471
257.1,0.42033,0.49658,0.48039,0.5549,0.34902
257.11,0.40469,0.5132,0.49412,0.56078,0.3451
257.12,0.39198,0.52688,0.4902,0.56078,0.3451
257.13,0.37928,0.53666,0.49412,0.5549,0.34902
257.14,0.36852,0.5435,0.50588,0.55098,0.3451
257.14,0.35777,0.54839,0.60588,0.58039,0.28431
257.15,0.348,0.55327,0.6098,0.4549,0.5
257.16,0.3392,0.55523,0.17451,0.039216,1.302
257.17,0.32942,0.55425,-0.50196,-0.41765,1.5039
257.18,0.32063,0.55327,-0.50196,-0.18627,1.5039
257.18,0.31281,0.55132,-0.037255,0.37451,0.80588
257.19,0.30401,0.54741,0.31961,0.51961,0.44902
257.2,0.29717,0.54057,0.41961,0.51569,0.42549
257.21,0.28935,0.53275,0.47059,0.51961,0.4
257.22,0.28348,0.52297,0.5,0.52941,0.36471
257.22,0.27761,0.51222,0.51569,0.53529,0.3549
257.23,0.27273,0.50147,0.51961,0.5451,0.33922
257.24,0.26784,0.49071,0.51961,0.5451,0.3451
257.25,0.26295,0.48094,0.51569,0.52941,0.36471
257.26,0.25904,0.47312,0.50588,0.51961,0.37451
257.26,0.25611,0.46725,0.5,0.51961,0.38039
257.27,0.2522,0.46139,0.5098,0.51569,0.39412
257.28,0.25024,0.45846,0.51961,0.51569,0.4
257.29,0.24829,0.4565,0.51961,0.5,0.4098
257.3,0.24731,0.45552,0.51961,0.4902,0.42941
257.3,0.24731,0.45552,0.5098,0.48039,0.4451
257.31,0.24927,0.45455,0.51961,0.47059,0.46078
257.32,0.25122,0.45259,0.5098,0.46078,0.47451
257.33,0.25513,0.44966,0.50588,0.4451,0.50588
257.34,0.25904,0.44673,0.49412,0.42549,0.53922
257.34,0.26491,0.44282,0.49412,0.4,0.57059
257.35,0.27077,0.43988,0.5,0.37451,0.6098
257.36,0.27664,0.43695,0.5,0.3451,0.6549
257.37,0.28348,0.43402,0.50588,0.31961,0.69608
257.38,0.28935,0.43109,0.5098,0.3,0.73529
257.38,0.29619,0.42913,0.5098,0.27451,0.76078
257.39,0.30401,0.4262,0.5098,0.26863,0.77059
257.4,0.31183,0.42326,0.51569,0.27451,0.76078
257.41,0.32063,0.41935,0.5098,0.27843,0.75098
257.42,0.32942,0.41544,0.51569,0.30392,0.71569
257.42,0.33627,0.41153,0.50588,0.33529,0.67647
257.43,0.34409,0.40762,0.5,0.37451,0.61961
257.44,0.34995,0.40469,0.4902,0.41569,0.56078
257.45,0.35679,0.40274,0.48431,0.4451,0.51961
257.46,0.36168,0.40078,0.48431,0.47059,0.47059
257.46,0.36755,0.3998,0.5,0.5,0.42941
257.47,0.37341,0.39883,0.5,0.51961,0.39412
257.48,0.3783,0.3998,0.5,0.53922,0.37451
257.49,0.38319,0.40078,0.5,0.5451,0.3549
257.5,0.3871,0.40078,0.51569,0.55098,0.3451
257.5,0.39003,0.40176,0.5098,0.56078,0.3451
257.51,0.39296,0.40176,0.51961,0.56078,0.33529
257.52,0.39492,0.40078,0.51569,0.55098,0.34902
257.53,0.39589,0.40078,0.51569,0.55098,0.3549
257.54,0.39687,0.40078,0.50588,0.5451,0.35882
257.54,0.39687,0.40078,0.51569,0.5451,0.36471
257.55,0.39492,0.40176,0.5098,0.53922,0.37451
257.56,0.39394,0.40176,0.51961,0.53529,0.38039
257.57,0.39003,0.40176,0.51569,0.53922,0.37451
257.58,0.38612,0.40176,0.51961,0.53922,0.38039
257.58,0.38025,0.40176,0.51569,0.5451,0.37451
257.59,0.37537,0.40176,0.5098,0.53922,0.38039
257.6,0.36852,0.40176,0.5,0.53922,0.38039
257.61,0.36168,0.40176,0.50588,0.5451,0.37451
257.62,0.35386,0.40176,0.50588,0.5451,0.37059
257.62,0.34506,0.40176,0.5,0.5451,0.36471
257.63,0.33529,0.40176,0.5098,0.5451,0.35882
257.64,0.32551,0.40078,0.50588,0.5549,0.3549
257.65,0.31378,0.3998,0.5098,0.5549,0.3451
257.66,0.30303,0.39883,0.50588,0.5549,0.34902
257.66,0.2913,0.39687,0.52549,0.5451,0.37059
257.67,0.27957,0.39589,0.5451,0.52941,0.38431
257.68,0.26882,0.39687,0.57059,0.51569,0.40392
257.69,0.25806,0.40176,0.57059,0.51569,0.4
257.7,0.24829,0.41251,0.56471,0.51961,0.3902
257.7,0.23949,0.42229,0.52941,0.52941,0.35882
257.71,0.23069,0.43304,0.5098,0.53922,0.3451
257.72,0.2219,0.45259,0.48039,0.5451,0.3549
257.73,0.2131,0.47801,0.4549,0.5451,0.35882
257.74,0.20528,0.49756,0.4451,0.53529,0.38039
257.74,0.19941,0.51906,0.44902,0.53922,0.37059
257.75,0.19257,0.54741,0.47059,0.5451,0.36471
257.76,0.18768,0.56794,0.48431,0.5549,0.34902
257.77,0.1828,0.5826,0.4902,0.56078,0.33922
257.78,0.17889,0.59238,0.48431,0.56078,0.34902
257.78,0.17498,0.59824,0.4902,0.5549,0.3549
257.79,0.17107,0.60117,0.48431,0.55098,0.3549
257.8,0.16813,0.60215,0.5549,0.57059,0.31373
257.81,0.1652,0.60215,0.6,0.57451,0.30392
257.82,0.16325,0.60117,0.35882,0.2098,0.96078
257.82,0.16031,0.59824,-0.30784,-0.31176,1.5039
257.83,0.15836,0.59629,-0.50196,-0.41176,1.5039
257.84,0.15738,0.59238,-0.23137,0.26471,1.0373
257.85,0.1564,0.58847,0.24902,0.53529,0.47059
257.86,0.15543,0.5826,0.39412,0.5451,0.4098
257.86,0.15445,0.57576,0.44902,0.51961,0.41569
257.87,0.15347,0.56696,0.4902,0.53529,0.38039
257.88,0.15249,0.55621,0.51569,0.53922,0.37059
257.89,0.15054,0.54448,0.52549,0.53529,0.3451
257.9,0.14956,0.53177,0.53922,0.5451,0.33922
257.9,0.14761,0.52102,0.52549,0.53529,0.35882
257.91,0.14565,0.51124,0.51961,0.52941,0.37059
257.92,0.14272,0.50342,0.51961,0.51961,0.37451
257.93,0.14076,0.4956,0.51961,0.51569,0.39412
257.94,0.13978,0.49071,0.51961,0.50588,0.4098
257.94,0.13783,0.48778,0.52549,0.5,0.41961
257.95,0.13587,0.48583,0.52941,0.50588,0.4098
257.96,0.1349,0.48387,0.51961,0.49412,0.42941
257.97,0.13392,0.48192,0.5098,0.48039,0.44902
257.98,0.13196,0.47898,0.5098,0.47059,0.47059
257.98,0.13099,0.47605,0.5098,0.46078,0.48431
257.99,0.13099,0.47214,0.5098,0.4451,0.51569
258,0.13099,0.46823,0.5,0.41961,0.5451
258.01,0.13099,0.46334,0.5,0.39412,0.58431
258.02,0.13196,0.46041,0.5,0.37059,0.62549
258.02,0.13392,0.45748,0.5,0.33529,0.66471
258.03,0.1349,0.45455,0.50588,0.3098,0.70588
258.04,0.13685,0.45259,0.5,0.29412,0.73529
258.05,0.13978,0.44966,0.50588,0.28431,0.7549
258.06,0.14174,0.44673,0.5098,0.27843,0.76078
258.06,0.1437,0.44282,0.51569,0.28431,0.7451
258.07,0.14565,0.43891,0.50588,0.30392,0.72549
258.08,0.14761,0.43402,0.5098,0.32941,0.6902
258.09,0.15054,0.43011,0.49412,0.36471,0.63529
258.1,0.15347,0.4262,0.49412,0.4,0.58039
258.1,0.1564,0.42326,0.4902,0.43529,0.52941
258.11,0.15934,0.42033,0.49412,0.47059,0.48039
258.12,0.16325,0.4174,0.4902,0.5,0.43922
258.13,0.16618,0.41447,0.5,0.51961,0.4
258.14,0.16911,0.41153,0.5,0.53922,0.38039
258.14,0.17107,0.4086,0.5098,0.5451,0.36471
258.15,0.174,0.40567,0.5098,0.55098,0.35882
258.16,0.17595,0.40371,0.51569,0.5451,0.35882
258.17,0.17889,0.40274,0.5098,0.53922,0.37451
258.18,0.17986,0.40176,0.5098,0.53922,0.38039
258.18,0.18182,0.40176,0.5098,0.53529,0.38039
258.19,0.1828,0.40078,0.5098,0.53922,0.38039
258.2,0.1828,0.40078,0.5,0.53529,0.3902
258.21,0.1828,0.3998,0.5,0.52941,0.39412
258.22,0.18182,0.3998,0.49412,0.52549,0.4
258.22,0.18084,0.3998,0.49412,0.52549,0.40392
258.23,0.17986,0.39883,0.5,0.52549,0.4
258.24,0.17791,0.39785,0.5,0.53529,0.3902
258.25,0.17595,0.39687,0.5,0.52941,0.39412
258.26,0.17204,0.39687,0.5,0.53529,0.3902
258.26,0.16911,0.39883,0.5,0.5451,0.38039
258.27,0.16325,0.3998,0.5,0.53922,0.38039
258.28,0.15836,0.40078,0.5,0.5451,0.37451
258.29,0.15152,0.40078,0.5,0.55098,0.37451
258.3,0.14565,0.40176,0.5,0.55098,0.35882
258.3,0.13881,0.40078,0.5,0.56078,0.3549
258.31,0.13196,0.3998,0.50588,0.56471,0.3549
258.32,0.1261,0.3998,0.51569,0.5451,0.37451
258.33,0.12023,0.40078,0.53922,0.53922,0.39412
258.34,0.11437,0.40078,0.5549,0.52549,0.40392
258.34,0.10948,0.40176,0.57059,0.52549,0.40392
258.35,0.10557,0.40567,0.56078,0.51961,0.4
258.36,0.10264,0.41447,0.5451,0.53529,0.37451
258.37,0.099707,0.4262,0.5098,0.5549,0.34902
258.38,0.096774,0.44379,0.49412,0.5549,0.3451
258.38,0.095797,0.46334,0.47059,0.5549,0.3549
258.39,0.093842,0.48387,0.46471,0.55098,0.36471
258.4,0.093842,0.50538,0.46471,0.5549,0.35882
258.41,0.092864,0.5259,0.48039,0.56078,0.3549
258.42,0.093842,0.54252,0.49412,0.57059,0.3451
258.42,0.094819,0.55718,0.5,0.57059,0.3451
258.43,0.095797,0.56989,0.5,0.57451,0.33529
